,regressor,params,features,r2,mse,max_err
833,Ridge,"{'alpha': 100.0, 'max_iter': 10000.0, 'solver': 'sparse_cg', 'random_state': 0}",ALL_FEATURES,0.0023493546370184637,2833700794611.7246,31140453.204041425
834,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'svd', 'random_state': 0}",DAY_FEATURES,0.0021005597530775466,2834407465091.6123,31147231.6071309
835,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'svd', 'random_state': 0}",NIGHT_FEATURES,0.0006367765267686343,2838565156675.144,31304262.536618043
836,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'svd', 'random_state': 0}",ALL_FEATURES,0.0025623895637308935,2833095695778.8706,31129607.691776026
837,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'cholesky', 'random_state': 0}",DAY_FEATURES,0.0021005597530774356,2834407465091.6123,31147231.6071309
838,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'cholesky', 'random_state': 0}",NIGHT_FEATURES,0.0006367765267686343,2838565156675.144,31304262.536618043
839,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'cholesky', 'random_state': 0}",ALL_FEATURES,0.0025623895637307825,2833095695778.871,31129607.691776022
840,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'lsqr', 'random_state': 0}",DAY_FEATURES,0.0025731635567981526,2833065093610.8096,31156478.06045164
841,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'lsqr', 'random_state': 0}",NIGHT_FEATURES,0.0005710373180973782,2838751880603.72,31304878.583095644
842,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'lsqr', 'random_state': 0}",ALL_FEATURES,0.0026507147395494757,2832844819260.0566,31154223.74501573
843,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'sparse_cg', 'random_state': 0}",DAY_FEATURES,0.0020614118763201406,2834518659696.648,31150532.5806882
844,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'sparse_cg', 'random_state': 0}",NIGHT_FEATURES,0.0006367765267609737,2838565156675.1655,31304262.536618408
845,Ridge,"{'alpha': 100.0, 'max_iter': 100000.0, 'solver': 'sparse_cg', 'random_state': 0}",ALL_FEATURES,0.0023493546370184637,2833700794611.7246,31140453.204041425
846,LinearRegression,{'n_jobs': -1},DAY_FEATURES,0.002983686350347514,2831899055407.262,31090260.00933441
847,LinearRegression,{'n_jobs': -1},NIGHT_FEATURES,0.0006843742376637652,2838429961382.2705,31303297.89406712
848,LinearRegression,{'n_jobs': -1},ALL_FEATURES,0.0030860632453172387,2831608266752.963,31063740.323656794
849,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.005612053185433674,2824433511006.792,31309696.4839791
850,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.0007419733289466546,2838266358430.179,31245688.573343497
851,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.005531896258930802,2824661186643.931,31296725.093104664
852,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.004229915020740105,2828359300093.1416,31335530.939750772
853,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.0007419733289466546,2838266358430.179,31245688.573343497
854,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.005531896258930802,2824661186643.931,31296725.093104664
855,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.0017001800449338855,2845202986986.773,31310649.73672663
856,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.00041333296005596765,2839199819936.765,31247486.553599935
857,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.0017001800449338855,2845202986986.773,31310649.73672663
858,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.11706959647875415,2507852420758.6724,31367177.842740636
859,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.049008073068749325,2701172591367.3364,31499673.899684887
860,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.14891770980892516,2417391872800.2695,31377742.403572913
861,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.17749423543376153,2336223856975.5728,31363249.09934986
862,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.049008073068749325,2701172591367.3364,31499673.899684887
863,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.14891770980892505,2417391872800.2695,31377742.403572913
864,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.14153685039266362,2438356272803.4067,31359337.370120887
865,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.11659561382829664,2509198708679.676,31511123.990365446
866,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.17853045161248837,2333280615648.866,31368926.76716805
867,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.33929297234829303,1876654957288.1814,31471341.352474824
868,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.3516027624827279,1841690551413.658,31541112.807970054
869,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.3974757278132799,1711394180722.607,31492021.982985802
870,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.372514565277299,1782293213807.3862,31487826.957885753
871,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.3516027624827278,1841690551413.6582,31541112.807970054
872,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.3974757278132799,1711394180722.607,31492021.982985802
873,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.31191585587155746,1954416202745.0793,31406871.601644132
874,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.38582319447693636,1744491731581.628,31542243.186294798
875,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.3621744628734267,1811662970178.9255,31447192.215875637
876,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.47683574223625635,1485982071808.5032,31530540.16832487
877,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.4736507112129803,1495028750606.8079,31556130.333333332
878,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.5098952185394208,1392080800150.7874,30548144.96714848
879,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.5406893901765591,1304613840606.227,31522419.855543077
880,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.4736507112129803,1495028750606.8079,31556130.333333332
881,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.5098952185394208,1392080800150.7874,30548144.96714848
882,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.4735980982851212,1495178190990.748,31521618.974446148
883,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.4621811753771632,1527606520152.5366,31559595.779761903
884,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.45391408108069164,1551088158525.5745,31524991.95012727
885,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.010249979441515178,2869487613530.615,31539637.0
886,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.014614303787118033,2881883926231.419,31543947.0
887,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.010271530358486602,2869548826191.41,31537392.0
888,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.010274050796396095,2869555985177.314,31538447.0
889,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.014614303787118033,2881883926231.419,31543947.0
890,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.010271530358486602,2869548826191.41,31537392.0
891,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.005781942044369881,2856796716991.337,31539697.0
892,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.014586895426877744,2881806076241.993,31543877.0
893,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.00577726920128363,2856783444370.0767,31540417.0
894,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.003266262807039899,2831096432631.855,31536257.0
895,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.009900918779626178,2868496150757.99,31547657.0
896,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.004144421345861238,2852145546036.7305,31539897.0
897,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.033766494205521025,2744464373251.7183,31535897.0
898,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.009900918779626178,2868496150757.99,31547657.0
899,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.004144421345861238,2852145546036.7305,31539897.0
900,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.07570191904863866,2625352089555.3677,31536627.0
901,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.009951207282578478,2868638988906.232,31549344.5
902,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.042892866006496444,2718542065533.532,31539447.0
903,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.20087682814557395,2269808552324.0757,31532207.0
904,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.11840809961999677,2504050571451.444,31546732.0
905,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.2663317600223193,2083892076118.2136,31539522.0
906,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.21051076649795297,2242444565851.1914,31538797.0
907,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.11840809961999677,2504050571451.444,31546732.0
908,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.2663317600223193,2083892076118.2136,31539522.0
909,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.2085813957299404,2247924700108.438,31540922.0
910,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.07636682046364474,2623463520969.963,31547517.0
911,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.1734169275989501,2347804935487.458,31539297.0
912,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.3632800764540828,1808522614287.2104,31531197.0
913,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.36503451278654064,1803539359224.44,31560272.0
914,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.4501823879978495,1561687561937.2263,31545797.0
915,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.40432002660529,1691953813480.2017,31535137.0
916,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.36503451278654064,1803539359224.44,31560272.0
917,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.4501823879978495,1561687561937.2263,31545797.0
918,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.4119806206686939,1670194862503.1614,31540597.0
919,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.36189168181239495,1812466174107.1453,31560997.0
920,RandomForestRegressor,"{'n_estimators': 10, 'criterion': 'mae', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.40643624628245256,1685942958469.3608,31535397.0
921,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.003330242067306588,2830914707614.687,31300758.452987425
922,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.0007035081211977934,2838375614000.022,31263473.160411026
923,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.005691983031577141,2824206480362.766,31290533.184088085
924,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.0038079733337604837,2829557772222.8706,31301815.65578807
925,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.0007035081211977934,2838375614000.022,31263473.160411026
926,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.005691983031577141,2824206480362.766,31290533.184088085
927,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.001219417766800568,2843837442388.674,31321153.07376094
928,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.0007764172155821925,2838168524915.6294,31238055.37854005
929,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 1, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.001219417766800568,2843837442388.674,31321153.07376094
930,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.15520451954052272,2399534982901.1816,31379779.9550543
931,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.058540890557309044,2674095825950.729,31463590.075276114
932,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.17469784541416133,2344166650033.8604,31356690.307281733
933,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.1801843486452246,2328582929782.9233,31365072.406826578
934,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.058540890557309044,2674095825950.729,31463590.075276114
935,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.17469784541416133,2344166650033.8604,31356690.307281733
936,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.1416937313024621,2437910672371.21,31378671.23219992
937,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.11123694381277749,2524419334809.2905,31476670.686276495
938,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 5, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.1374680121581645,2449913294484.1294,31378614.93189236
939,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.38918078516168486,1734954918835.0264,31467849.057631046
940,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.35526229659882713,1831296106443.469,31533535.0692046
941,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.39687953500925166,1713087591166.8027,31477073.87424657
942,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.4162178583314958,1658159523491.606,31471079.315528356
943,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.35526229659882713,1831296106443.469,31533535.0692046
944,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.39687953500925166,1713087591166.8027,31477073.87424657
945,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.35475420361724397,1832739280456.6777,31443766.86118857
946,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.3649913697714855,1803661901515.784,31538607.792970248
947,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 10, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.3500731440667627,1846035239547.6453,31441548.568406492
948,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.536125474158506,1317577068272.1528,31437983.52977072
949,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.45954798399664354,1535085768065.646,31554380.557511516
950,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.5494693750139912,1279675401357.8286,31237982.03898474
951,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.5511933271032246,1274778732942.0469,31467535.865482334
952,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.45954798399664354,1535085768065.646,31554380.557511516
953,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.5494693750139912,1279675401357.8286,31237982.03898474
954,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,0.5208185220263098,1361054534679.5508,31525664.696912542
955,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,0.4458411143929185,1574018401917.2314,31557061.783020902
956,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mse', 'max_depth': 20, 'max_features': None, 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,0.5210545254897513,1360384196615.8274,31529228.985302296
957,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.010528258075477304,2870278028882.7695,31539348.85
958,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",NIGHT_FEATURES,-0.014555737486063869,2881717576041.995,31542919.95
959,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'sqrt', 'n_jobs': -1, 'random_state': 0}",ALL_FEATURES,-0.009033867352186808,2866033400565.5015,31539753.0
960,RandomForestRegressor,"{'n_estimators': 100, 'criterion': 'mae', 'max_depth': 1, 'max_features': 'log2', 'n_jobs': -1, 'random_state': 0}",DAY_FEATURES,-0.010934122478235553,2871430835514.978,31539229.85
